#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=Time:R4:0
#@   col=V1:R4:1
#@   col=V2:R4:2
#@   col=V3:R4:3
#@   col=V4:R4:4
#@   col=V5:R4:5
#@   col=V6:R4:6
#@   col=V7:R4:7
#@   col=V8:R4:8
#@   col=V9:R4:9
#@   col=V10:R4:10
#@   col=V11:R4:11
#@   col=V12:R4:12
#@   col=V13:R4:13
#@   col=V14:R4:14
#@   col=V15:R4:15
#@   col=V16:R4:16
#@   col=V17:R4:17
#@   col=V18:R4:18
#@   col=V19:R4:19
#@   col=V20:R4:20
#@   col=V21:R4:21
#@   col=V22:R4:22
#@   col=V23:R4:23
#@   col=V24:R4:24
#@   col=V25:R4:25
#@   col=V26:R4:26
#@   col=V27:R4:27
#@   col=V28:R4:28
#@   col=Amount:R4:29
#@   col=Label:BL:30
#@ }
Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Label
55618;-7.427924;2.9482093;-8.678551;5.1853037;-4.76109;-0.957095;-7.77338;0.7173093;-3.6823592;-8.403151;5.7052054;-8.640746;-1.6029251;-9.466139;0.13732418;-7.3032427;-12.448039;-4.3328342;2.3520296;-0.123085015;-0.29984707;0.6104788;0.78902274;-0.56451195;0.20119582;-0.11122543;1.1445985;0.102279544;130.44;1
55760;-6.003422;-3.9307313;-0.0070454553;1.7146692;3.4146667;-2.3295827;-1.9015117;-2.7461112;0.8876732;-0.049232855;-0.15313102;-0.81430984;-1.8947955;-0.8314826;1.3872887;1.1889068;0.5368173;-0.051403213;-1.2313855;-4.1281857;1.1016713;-0.9924937;-0.69825894;0.13989767;-0.2051508;-0.47241226;1.7753781;-0.10428463;311.91;1
64725;0.92699164;-0.60980237;-1.7789925;-0.4757686;2.1252067;3.0794375;0.12152168;0.6238442;-0.33681864;-0.092718855;0.013287978;0.090643585;-0.030330328;0.6809105;0.9809845;0.3838258;-0.74022204;-0.3862983;0.413435;0.45188856;-0.3085658;-1.5632161;-0.07582327;1.0005804;0.3654578;0.1310902;-0.10222841;0.039725374;219.8;0
65385;-2.9238267;1.5248371;-3.018758;3.2892914;-5.7555423;2.2182763;-0.50999546;-3.5694435;-1.0165917;-4.3205357;1.2772022;-3.7017496;-0.9718696;-4.8577766;0.09060552;-2.801502;-4.1868076;-1.6484061;1.1764456;-0.4470394;-0.5116568;-0.122724086;-4.288639;0.56379664;-0.9494513;-0.20453218;1.5102065;-0.32470602;1354.25;1
68212;-0.6744294;1.3085476;0.73656994;1.1259474;0.27109385;0.4965415;0.24538645;0.58676994;-0.40995678;-0.32660395;-1.5178972;0.04951118;0.07266801;0.2766537;0.2362932;-0.8551326;0.49212915;-0.37213448;1.0357468;0.04358007;-0.050353814;0.107846946;-0.20819388;-0.7424383;0.045335658;-0.16907635;0.30452815;0.13346976;7.62;0
69285;1.1833079;-0.22608425;-1.6132065;-0.47420016;2.2096322;3.1144512;-0.15533167;0.67229414;-0.23981288;0.005672434;-0.09160323;0.005670823;-0.033339705;0.58151734;0.99370235;0.339395;-0.7831869;-0.01980059;0.23526783;0.17485191;-0.06272883;-0.4831454;-0.16569312;1.042506;0.6983021;0.374224;-0.065001704;0.013157211;85.01;0
75581;-2.8663638;2.3469493;-4.0533066;3.9833589;-3.4631858;-1.280953;-4.474764;1.2166553;-2.3098288;-5.515507;3.048392;-7.1282506;0.005955801;-7.4951873;-0.25108802;-7.568015;-12.223633;-4.895175;2.5249674;0.27001315;1.0497316;0.47584027;0.40448007;0.28202978;-0.5069011;-0.3717411;0.61525697;0.8031628;124.53;1
77066;1.5157727;-0.8259534;-0.015519409;-1.3343225;-1.2147667;-1.3119516;-0.46424493;-0.3765151;-2.1630247;1.4530759;-0.40934688;-0.91094255;0.2371586;-0.010212234;0.31711987;-0.6476569;0.6629008;-0.54080194;0.028538862;-0.31893447;-0.49825224;-1.1390114;0.14138252;0.33313876;0.3290158;-0.45102507;-0.0009383077;0.018031593;29.95;0
77202;-0.35632616;1.4353051;-0.81356394;1.9931172;2.0558774;-0.5435787;0.48769107;0.08544881;-0.536352;-2.2312093;0.27398357;-0.5358394;0.5956772;-5.1418233;0.73236674;0.62391275;4.0909834;1.634084;0.26084733;0.30326164;-0.31286293;-0.6878738;-0.26700252;-1.15848;0.27145997;-0.15539719;0.114328414;0.1015256;1;1
78645;-5.149023;4.4005094;-0.9360384;-1.2094389;-1.1625358;-0.7237651;0.12944177;0.742327;3.016671;5.60306;1.1812516;0.34279802;-0.8008199;-0.66093934;0.5481963;0.197471;-0.7866158;0.07338777;-0.1091721;2.3133059;-0.83570755;-0.9433446;0.13660412;-0.11874765;0.6878102;0.050363805;1.0715073;0.23009437;9.84;0
78725;-4.312479;1.8864757;-2.3386335;-0.47524288;-1.1854439;-2.112079;-2.122793;0.27256513;0.29027307;-3.8337414;2.5097814;-3.6112313;-1.0242995;-5.291925;1.6498073;-3.2626584;-4.333118;-1.8630489;-0.0095336065;-0.7187056;0.5505407;-0.06787022;-1.1146919;0.26906943;-0.02057246;-0.9634889;-0.91888833;0.0014535622;60;1
81512;-2.0648403;-1.6545851;1.228437;0.4656071;-0.04092055;1.2211283;1.2090598;0.31505346;0.15672252;-1.1798733;-2.0684047;-0.6074031;-0.07819096;-0.2904934;0.39704427;0.6516068;-0.8984371;0.5749504;-0.96507806;1.1634557;0.50734025;0.4301266;0.9032227;-1.3974105;0.4795679;-0.29314387;-0.058737732;0.15691976;500;0
84694;-4.8681083;1.2644198;-5.1678853;3.1936479;-3.0456214;-2.0961661;-6.44561;2.4225357;-3.2140553;-8.745973;5.416042;-8.164125;-0.1650106;-10.19353;-1.8952103;-7.3604746;-14.668771;-4.877119;1.3856095;0.66730976;1.2692053;0.057657253;0.6293074;-0.16843177;0.4437439;0.27653947;1.4412739;-0.12794372;12.31;1
8528;0.44739556;2.4819539;-5.660814;4.4559226;-2.4437797;-2.1850402;-4.716143;1.2498033;-0.7183261;-5.3903303;6.4541874;-8.485347;0.6352814;-7.0199018;0.53981405;-4.649864;-6.2883577;-1.3393123;2.2629848;0.549613;0.75605255;0.14016777;0.6654111;0.1314638;-1.9082174;0.3348076;0.74853426;0.17541379;1;1
8614;-2.169929;3.639654;-4.5084977;2.730668;-2.1226928;-2.3410168;-4.235253;1.7035377;-1.3052791;-6.71672;6.3536124;-8.601648;0.44993004;-7.5061693;-0.43808177;-3.694516;-6.3047533;-1.2675872;0.35798702;0.50077903;0.6451033;-0.5035294;-0.0005228218;0.07169578;0.092007436;0.30849794;0.5525909;0.2989545;1;1
86376;-0.67023814;0.94520634;0.6100506;2.6400652;-2.7077746;1.9526106;-1.6246082;-5.229908;0.21020202;-2.0699043;-0.5298057;0.9997163;-0.08611202;-1.5085571;-0.4506695;-0.32838738;2.270271;0.709666;0.913176;1.4749287;-2.50445;1.4364724;0.35154238;0.6484669;0.5796814;0.075737596;0.3467171;0.28220862;323.77;1
87;-5.101877;1.8970218;-3.4580336;-1.2775427;-5.517758;2.0983663;3.3296034;1.2509663;0.27150056;-0.30548272;-1.4733831;0.27291325;0.64941895;0.89981073;0.8745427;1.4717528;-0.14479336;-0.72551894;-0.69893557;-1.270478;-0.8717436;-0.6788795;-0.5558999;-0.7616603;0.06661113;0.7672275;0.73163384;-0.8603098;919.6;0
92092;-1.1084782;3.4489527;-6.216972;3.0210516;-0.5299009;-2.5513752;-2.0017428;1.0924324;-0.8360984;-4.095649;2.4259508;-6.067262;1.8324327;-3.5017025;-1.0040082;-3.501281;-2.9418764;-1.125741;0.3737148;-0.06859838;0.8259515;1.1441698;0.20855948;-0.29549742;-0.6902322;-0.36474907;0.22932722;0.2088299;18;1
93879;-13.086519;7.3521485;-18.256577;10.648505;-11.731477;-3.6591673;-14.873658;8.8104725;-5.4182043;-13.202578;6.3572273;-15.531611;0.65969485;-11.41233;-2.447576;-9.833743;-18.174618;-7.2699046;0.6237966;-1.3762984;2.761157;-0.2661618;-0.41286072;0.51995224;-0.74390894;-0.16780822;-2.4983003;-0.7110661;30.31;1
93888;-10.040631;6.1391826;-12.972972;7.7405553;-8.684705;-3.8374293;-11.9077015;5.833273;-5.7310543;-12.438945;6.989886;-16.21861;0.25330338;-8.728645;-0.1475291;-14.129854;-20.685028;-8.484449;4.851255;-0.08227523;2.8234315;1.153005;-0.5673429;0.8430116;0.54993767;0.11389188;-0.307375;0.06163064;1;1
94362;-26.457745;16.497473;-30.177317;8.904157;-17.8926;-1.2279038;-31.197329;-11.43892;-9.462573;-22.187088;4.4199967;-10.592305;-0.7037958;-3.9262073;-2.4002464;-6.80989;-12.462315;-5.501051;-0.5679396;2.812241;-8.755698;3.4608934;0.8965375;0.25483555;-0.73809654;-0.96656424;-7.263482;-1.3248843;1;1
96291;-3.552173;5.4264607;-3.7318103;6.679062;-2.1875434;2.4339402;-8.748111;-12.108284;-2.8563585;-5.6658616;2.5408356;-6.1470537;1.7968906;-4.328989;-0.15003738;-1.8390046;-3.354638;-0.28230727;0.1485924;3.7926667;-5.68899;2.5109797;0.9539329;-0.5425062;-0.620152;0.40601286;0.023025163;0.1647406;33.59;1
