#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=Time:R4:0
#@   col=V1:R4:1
#@   col=V2:R4:2
#@   col=V3:R4:3
#@   col=V4:R4:4
#@   col=V5:R4:5
#@   col=V6:R4:6
#@   col=V7:R4:7
#@   col=V8:R4:8
#@   col=V9:R4:9
#@   col=V10:R4:10
#@   col=V11:R4:11
#@   col=V12:R4:12
#@   col=V13:R4:13
#@   col=V14:R4:14
#@   col=V15:R4:15
#@   col=V16:R4:16
#@   col=V17:R4:17
#@   col=V18:R4:18
#@   col=V19:R4:19
#@   col=V20:R4:20
#@   col=V21:R4:21
#@   col=V22:R4:22
#@   col=V23:R4:23
#@   col=V24:R4:24
#@   col=V25:R4:25
#@   col=V26:R4:26
#@   col=V27:R4:27
#@   col=V28:R4:28
#@   col=Amount:R4:29
#@   col=Label:BL:30
#@ }
Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Label
157283;2.0992494;-0.8371359;-1.2123777;-0.7339757;-0.7656484;-0.4412582;-1.1509155;0.160426;0.04566163;0.29380596;1.0867019;-0.9989302;-1.5874379;-1.5859424;-0.1431765;1.9558514;1.2111424;0.2739265;0.49991083;-0.03514502;0.2688581;0.7095308;0.15110335;0.6185732;-0.22375873;-0.13824618;0.00900446;-0.017453186;19.95;0
157570;1.8634989;-0.5724576;-0.62297326;0.048739646;0.13164371;1.3474785;-0.8807211;0.5811135;1.2208598;-0.092341945;0.76813287;0.67210394;-1.025592;0.4224413;0.88065046;-0.24851234;-0.13403086;-0.7041125;-0.60702604;-0.36747053;-0.103713736;-0.11795399;0.38212994;-1.7062609;-0.6245844;-0.50615096;0.07377543;-0.060862884;3.99;0
157865;-0.28338113;0.86594194;-0.30425024;-0.4778974;0.33665478;-1.1520879;0.69861144;0.16624051;-0.21269152;-0.7821838;-1.4623873;0.06515936;-0.32518783;0.56221974;-0.7671587;-0.13030535;-0.18790571;-0.5855872;0.11287671;-0.28298172;-0.03633623;-0.16084267;0.19109103;-0.104403116;-1.2220968;0.08621449;0.072059445;0.16978003;10.74;0
15817;-4.641893;2.9020865;-1.5729387;2.5072985;-0.87178254;-1.0409026;-1.5939007;-3.254905;1.9089627;1.0774175;3.3385022;-6.54261;1.0995364;-3.2664754;1.014728;-4.842383;-5.2698765;-2.3446686;1.9592241;-0.46567923;1.9635967;-0.21741392;-0.54933995;0.6455452;-0.3545578;-0.61176383;-3.9080806;-0.67124826;11.39;1
158638;-5.9761195;-7.1969795;-5.3883157;5.104799;4.6765327;-5.56687;-4.2911806;0.8765306;-1.0754781;-3.2725692;1.168216;-2.134732;1.1283132;-4.56601;-0.12695041;-2.8269856;-2.8657496;-0.91293424;0.42114407;3.1363382;1.4593691;-0.13626169;0.8481772;-0.2699164;-1.0950596;-0.71090525;0.5658463;-1.0341072;296;1
159157;1.7783736;0.19774954;0.49194342;3.6291063;-0.1645106;1.0717511;-0.7734207;0.35962752;-0.6206038;1.4845748;0.5983066;1.0263354;1.1171446;-0.32863086;-0.9703676;1.6775441;-1.3919101;0.4423759;-1.5230986;-0.12922342;0.09628101;0.25964612;0.3470191;0.728578;-0.51997745;-0.25467834;0.024749132;-0.017952606;23.42;0
159844;-0.40811083;3.1329446;-3.0980299;5.8038926;0.8906089;-0.5014743;-0.4400543;0.5918283;-3.2676933;-2.2230704;0.7570632;-3.5018039;0.24674222;-6.065622;0.33958313;-1.0057231;0.33431563;0.42126137;1.2471427;0.49956793;0.098482326;-0.5383747;-0.21798898;-1.0426567;0.3143888;0.5432436;0.23385102;0.11960346;45.51;1
160367;1.9195555;-0.29031882;0.1577288;0.8070648;-1.1966687;-1.2251722;-0.47806814;-0.12664388;1.0202858;0.038953535;-0.05992519;0.59103006;-0.24653125;0.008244842;0.46608686;0.17363945;-0.21141522;-0.621859;-0.5034982;-0.24417433;-0.14729911;-0.3227111;0.5200832;0.9037497;-0.7010794;-0.07874025;-0.012584615;-0.02909458;9.99;0
160456;1.9085864;-0.35516465;-0.35821006;1.3073577;-0.4186845;0.16412178;-0.6541246;0.14971183;1.2275449;0.15482378;-1.3195457;-0.12823385;-0.67878634;-0.036301192;0.44917315;0.2981562;-0.5832691;0.34606513;-0.62891996;-0.23288393;0.1992709;0.6925691;0.13304393;0.5766891;-0.058360077;-0.5534222;0.053516008;-0.022644727;29.99;0
160895;-0.8482902;2.719882;-6.19907;3.0444372;-3.3019094;-1.9921168;-3.7349017;1.520079;-2.548788;-4.5335155;2.2880218;-5.2672048;0.39479995;-4.287996;1.3152795;-6.469187;-8.71392;-3.7050698;3.531003;0.31957626;1.1252292;0.80525786;0.19911918;0.035206202;0.012158763;0.6016578;0.13746768;-0.17139699;127.14;1
162853;-3.0501935;-3.0667772;-0.85144544;-0.19478486;-0.13405727;-0.29019192;2.9899158;-0.11800398;-0.21732663;-2.3252602;0.48467293;-0.1227893;-1.0876304;-1.0520942;-1.2916898;0.63180286;0.46359152;1.2176167;-0.27934012;2.133054;0.47236198;-0.58794296;2.0288856;-0.59344137;0.5873752;-0.18747659;-0.28585446;0.22602062;884.23;0
163012;2.0918953;-1.786564;-1.1377337;-1.5499884;-1.4057921;-0.602204;-1.0724527;-0.07991928;-1.2363646;1.7547119;0.1362893;-1.0628384;-1.2552091;0.13789824;-0.70927215;-0.25400016;0.2564863;0.66322905;0.25684604;-0.33472997;-0.09832875;-0.084728315;0.112347536;-0.39259776;-0.24651052;-0.16534069;-0.024250545;-0.051426888;111.59;0
163909;-0.72207534;1.9522417;-1.185622;1.0435295;1.2474667;-0.634393;1.094011;0.1355481;-0.7971205;-0.6250107;-0.8476819;-0.14804986;0.06977684;-0.8589133;-0.16531155;-0.5808699;1.4185222;0.3521286;0.5985502;-0.03106726;0.08327371;0.38464314;-0.19072206;0.49737185;0.08656712;-0.4213435;0.07791518;0.20302346;7.06;0
164165;1.4698238;-1.3608882;-0.88272136;0.39469805;-0.7753629;-0.15600595;-0.2765685;-0.058103036;1.0940717;-0.07202615;-1.0547897;-0.038823135;-0.054283734;0.026087346;1.0083694;0.6733048;-0.7113494;0.26179925;-0.38017258;0.4273891;0.3317106;0.3805412;-0.05088023;0.6338623;-0.42397285;0.5981783;-0.09836319;0.0068335007;300;0
164985;2.056741;-0.010162457;-1.0795789;0.3985107;-0.046687834;-1.1574477;0.24582838;-0.37873054;0.42187274;0.04695346;-0.65728563;0.8513956;0.88969934;0.11098008;-0.044106774;-0.12471333;-0.35679105;-0.9483012;0.16208981;-0.15920025;-0.2806625;-0.64663553;0.3180484;-0.0016921805;-0.2646275;0.19644476;-0.06651996;-0.05786673;7.23;0
165212;1.9761652;-0.9581129;0.078609794;-1.3624084;-1.5008498;-0.79376596;-1.0777662;-0.0303431;2.5929587;-1.0142106;-0.61974704;1.0786662;0.79805917;-0.49339858;1.5385536;-0.01817334;-0.53992206;0.52746296;0.34020823;-0.09852223;0.26261958;1.0438529;0.15539359;0.1093409;-0.32424188;-0.18585098;0.07074548;-0.02445268;26.23;0
166831;-2.0271354;-1.1318904;-1.1351943;1.0869626;-0.010547346;0.4237967;3.7908802;-1.1555951;-0.06343357;1.334414;1.0320156;-0.72202307;-1.5332396;0.33411944;0.29747885;-0.4293919;-0.8246442;0.4896678;0.87334424;0.033804014;-0.31510457;0.5755197;0.490842;0.7565024;-0.14268535;-0.6027766;0.5087125;-0.091645524;634.3;1
166883;2.0919;-0.75745934;-1.1922576;-0.7554581;-0.6203236;-0.32207704;-1.0825107;0.117199965;-0.14092666;0.2493108;1.3383175;-0.32975933;-0.3635912;-1.8248391;-0.22967851;1.8423469;1.1942117;0.037466656;0.42309937;0.037437543;0.2882527;0.83193934;0.142007;0.59261495;-0.19614315;-0.13667627;0.020182366;-0.015469705;19.95;1
167131;2.1079347;0.010003863;-1.3593638;0.21824852;0.3685849;-0.66420335;0.23755923;-0.33050168;0.40534714;0.02968653;-1.1608381;0.86359805;1.4271153;-0.0100860605;0.0076718503;0.00026046854;-0.57881695;-0.8616659;0.35270104;-0.12698722;-0.3192338;-0.71455586;0.23807146;-0.7415508;-0.17015006;0.2441155;-0.060490776;-0.06556463;1.79;0
168599;-2.137987;-1.8348062;0.62947315;-2.4323928;2.6103551;-2.1863313;-0.6203659;-0.3007615;-0.9685683;0.6700464;0.42226624;-0.50631654;-0.22428755;-0.17403778;-1.1850386;1.5681094;-0.8580369;-0.693685;-0.25798392;-0.21455035;0.3026029;1.1628845;-0.9119362;-0.38712656;0.525021;-0.092803046;0.28627113;-0.19406906;15;0
168624;-0.71253693;0.8071676;1.1727862;-0.9309513;0.70526737;-0.44697767;1.0323906;0.022644093;-0.6734573;-0.7467297;0.30807915;-0.048088387;-1.1823618;0.56327856;-0.797668;0.20712887;-0.6144447;0.03284942;0.5566162;-0.085159756;-0.26040322;-0.8782931;-0.32717463;-0.38746387;0.48581937;0.32480615;-0.06227093;0.026872946;11.99;0
169351;-0.6761427;1.126366;-2.2136996;0.4683084;-1.1205411;-0.003346296;-2.2347393;1.210158;-0.65224993;-3.4638908;1.794969;-2.7750216;-0.41895014;-4.0571623;-0.71261597;-1.6030147;-5.035326;-0.5069999;0.2662723;0.24796775;0.7518255;0.8341077;0.19094387;0.032070085;-0.73969483;0.47111097;0.38510746;0.19436148;77.89;1
170040;-3.4726703;-3.2555907;0.64725333;-1.6685228;1.253764;1.2471585;-0.79385376;1.2773681;-0.8523556;-1.0332152;-0.15755394;0.09895861;-0.6965952;0.41964406;-0.30378482;-1.2825544;-0.11149682;1.333492;-2.7681363;0.5171715;0.3625611;0.054544516;0.25723422;-1.0099945;0.7521131;-0.17231841;-0.094784446;-0.39428943;300.22;0
170093;-5.4579287;4.3632183;-3.3481302;-0.9024012;-3.6327927;-0.8109346;-3.7480187;4.6787724;-0.10421195;-1.57546;-2.6876237;1.4782677;0.0057486817;2.9160063;0.09041077;1.51159;1.1646004;0.3248574;-0.24246678;-0.90820783;0.27713034;-0.774198;0.6574856;0.582065;0.17164914;-0.33395523;-1.7721334;-0.43692473;1.46;0
171739;1.8358951;-0.7142722;-1.1777164;0.6589463;-0.44314903;-0.77603257;0.045366764;-0.26658025;1.160892;-0.08810541;-1.4135215;0.33332852;-0.366807;-0.12691852;-1.1466542;-0.6954418;0.14600824;-0.4399288;0.22949453;-0.03095039;0.29358268;1.0232413;-0.19854584;0.10726869;0.28727415;1.0024971;-0.08731871;-0.05757797;114;0
18690;-15.398845;7.472324;-19.026913;11.165525;-6.893856;-2.1209366;-14.91333;-0.7212141;-7.1750965;-14.166795;10.277769;-14.985434;0.34517923;-14.6663885;-0.34635255;-8.333242;-12.602596;-4.876683;0.60462594;1.1115022;-2.4448836;0.7274953;-0.34507814;-0.9817486;0.9952713;0.81676173;2.2629423;-1.1780632;1;1
2071;1.1580786;-0.20263793;0.4562598;0.4439698;-0.52603567;-0.22532322;-0.15164742;-0.017965393;-1.6284376;0.9176489;1.7289741;1.2626169;0.9156532;0.3974915;0.13266742;-1.5356213;-0.0960454;0.53294706;-1.0703356;-0.44009906;-0.70705175;-1.6874833;0.30332485;0.1298081;0.01984288;-0.8428592;0.046493553;0.032160636;49.59;0
20931;-16.367924;9.223692;-23.27063;11.844776;-9.462037;-2.4504445;-16.925152;1.3842084;-6.287736;-13.002709;9.691461;-13.886595;0.8383614;-13.517073;-0.3779106;-7.8556814;-11.803815;-4.761026;0.6186244;0.9935846;-2.3436737;1.0046024;1.1882122;-1.0471838;-0.035572767;0.66489977;2.1227958;-1.4167407;1;1
21046;-16.917469;9.6699;-23.736443;11.82499;-9.830548;-2.514829;-17.290657;1.8204079;-6.2649035;-12.916636;9.56711;-13.717068;0.8995407;-13.272965;-0.40226004;-7.754094;-11.644603;-4.7413025;0.58462596;0.9967451;-2.336111;0.9727547;1.2418658;-1.0510863;0.03800908;0.6723171;2.108471;-1.4212433;1;1
22150;1.1862355;-0.27417886;1.0254493;-0.5685434;-0.90432984;-0.2893274;-0.6867445;-0.013166348;3.0076368;-1.517762;0.836239;-1.3509327;2.1997437;1.193522;0.7200759;-0.7918569;0.83083785;-0.061590593;-0.013302409;-0.13903047;-0.121520355;0.18744032;-0.011355778;0.054548617;0.42118382;-0.69871616;0.085394695;0.028690252;11.85;0
25095;1.192396;1.3389738;-0.67887616;3.1236722;0.64324486;-1.184323;0.3975855;-0.25349852;0.411135;-0.8598623;1.1240594;-3.7638738;0.36797598;-0.97175753;-0.013882513;1.4575785;2.6114504;1.2919552;-1.5638152;-0.18545465;-0.37750325;-0.88959676;-0.07420759;0.035445515;0.550578;-0.027171278;-0.024920622;0.073605396;3.12;1
251;1.0718126;-0.24992721;0.189825;0.19110891;-0.6157789;-1.0741043;0.21363308;-0.32251346;0.04608401;-0.19235228;-0.14552514;0.571661;0.8916243;0.108958565;0.97741354;0.20914936;-0.34836972;-0.45960373;-0.08773353;0.21407366;0.09591751;0.08934876;-0.15951435;0.48700863;0.36590102;1.0560726;-0.101425335;0.022797106;120;0
25426;1.1253356;1.1301465;-0.9629753;2.6756878;0.9900745;-0.24331774;0.31619215;0.122960135;-1.1433429;-0.36990896;1.8344942;-0.4912433;-1.129907;-2.2386222;0.27846873;1.4779257;1.7764543;1.1492822;-1.3069947;-0.1388137;-0.16673692;-0.52193385;-0.11237626;-0.5920768;0.5207913;0.04335358;0.015159021;0.06361172;3.76;1
26585;-19.856323;12.095893;-22.464083;6.115541;-15.148022;-4.346724;-15.648507;13.276805;-3.9741616;-8.859194;5.7308154;-8.088034;0.23082496;-8.578973;0.0009466367;-6.9477463;-13.472897;-4.940211;1.2301426;1.5829296;1.7507298;-1.4096357;-0.80980927;0.12139666;1.3503001;-0.22429188;1.5976213;0.47691983;99.99;1
26833;-20.532751;12.373989;-23.009003;6.144821;-15.587296;-4.3844905;-15.939003;13.696416;-3.9484549;-8.789723;5.612347;-7.9144225;0.30781996;-8.328601;-0.0069792946;-6.8245244;-13.316079;-4.9216123;1.1882042;1.5927539;1.7546076;-1.4661152;-0.8567786;0.12577657;1.4025869;-0.22375485;1.5742488;0.4692007;99.99;1
28873;1.0843661;0.089895256;0.4882941;1.338857;-0.24274169;0.021378877;-0.047524102;0.1433389;0.08895472;0.052527368;1.261683;1.0291401;-0.7317766;0.37324357;-0.75482905;-0.5617375;0.11458394;-0.48744297;-0.15523008;-0.19257201;-0.035146855;0.04770564;-0.053931728;0.2323263;0.58534527;-0.34250656;0.03093649;0.008945356;20.22;0
2909;-0.34264994;0.6076689;0.7128748;-2.2762804;0.7253299;-0.56581104;1.0463475;-0.2241458;0.9585021;-1.1788205;-0.94997835;-0.2171205;-0.5595377;0.15130381;1.2483838;-0.60689026;-0.5699783;-0.075346075;-0.14048159;-0.0045929956;0.027529929;0.47619414;-0.36452994;-0.7737049;0.09634315;-0.7561621;0.25118026;-0.026606653;1;0
30852;-2.830984;0.885657;1.1999301;2.8612921;0.32166877;0.28996602;1.7677604;-2.4510496;0.06973581;3.2450864;0.67528784;-0.6770963;-0.22274113;-0.91378695;1.6033319;-1.024502;0.022045206;-0.9406847;0.48475894;-1.0169232;0.5465893;0.33497074;0.17210567;0.6235903;-0.52711433;-0.079214655;-2.5324452;0.31117672;104.81;1
31824;1.2195991;-1.5679417;0.83425814;-1.3345413;-1.9414983;-0.07674338;-1.4493258;0.18983513;-1.650823;1.5366448;1.3653355;-0.6567275;-0.64327043;-0.069968075;0.49518004;-0.23422602;0.54019886;0.5201694;-0.6409243;-0.23487623;0.1298519;0.54745036;-0.055468716;0.19983196;0.1697444;-0.052910782;0.044607546;0.029126085;102;0
32745;-2.179135;0.020217918;-2.1827328;2.5720463;-3.663733;0.081567936;0.26804873;0.6604374;-2.3740273;-3.58281;1.975821;-3.5005422;0.17068103;-2.7359405;1.6702511;-4.046293;-5.079479;-2.586857;1.6692605;1.9579602;1.0264211;0.2996135;1.6568;0.3284325;0.10645683;0.6917745;0.19677897;0.24108516;717.15;1
35771;-3.218952;2.7085354;-3.2630415;1.361866;-1.6457757;-1.8529819;-3.0699582;-1.7968758;-0.2133561;-3.551984;3.7797496;-6.9847713;-1.1409771;-9.377878;0.9214635;-4.652071;-9.094232;-3.08255;0.13233078;0.5716545;1.8078773;-0.8904214;-0.3258144;0.123039596;-0.09301375;0.23210597;-0.310519;-0.74529463;60.6;1
35942;-4.1940737;4.3828974;-5.1183634;4.4552298;-4.8126206;-1.2246447;-7.2813277;3.3322499;-3.6796584;-7.5243683;2.9543443;-7.0998254;1.5203689;-7.687803;-0.22500202;-8.52085;-13.2773;-5.2537045;3.6233318;0.5790985;1.550473;0.6145729;0.028520793;0.013704324;-0.14951201;-0.13168666;0.47393423;0.47375748;14.46;1
39867;-1.039236;0.4309798;1.2648789;0.7734552;1.5542554;-0.9006978;0.5744301;-0.3388358;-0.68904114;-0.20603934;2.2676473;-0.3960818;-1.3087592;-1.3246974;1.1446819;-0.22316378;1.4090691;0.5941507;0.7367978;0.090689935;-0.13233985;-0.041379962;-0.4875259;0.1160858;0.10625924;0.48988292;-0.32440755;-0.3848198;0.76;0
40892;-2.1405115;4.1048713;-8.99686;4.028391;-5.1313596;-4.1535683;-9.360095;1.9220749;-4.0261803;-13.691315;9.095288;-14.168121;-0.1404554;-17.620634;1.4827404;-13.256833;-21.675484;-7.8234687;2.9951112;1.7255776;1.8542666;-0.16553372;-0.33993897;0.29631376;1.3642254;-0.51899564;2.3523335;1.1306249;0.76;1
40978;1.198454;0.07742861;0.6651426;0.8298231;-0.69346535;-0.9025381;0.021035375;-0.19150224;0.37874174;-0.22697392;-0.2732459;0.8513189;0.4190498;-0.15613553;-0.28053477;-0.39422002;0.13486524;-0.9057165;0.123043336;-0.07572915;-0.20401897;-0.40121263;0.04506925;0.7765383;0.40198407;0.35165703;-0.028208334;0.017150376;15;0
41194;-7.8968863;5.3810196;-8.451161;7.963928;-7.8624196;-2.37682;-11.949723;5.051356;-6.912076;-11.589748;6.6452007;-13.542095;0.8882479;-12.623316;1.0027552;-12.43228;-23.241596;-8.495299;3.4539425;0.64597434;2.557944;0.9262779;0.03279494;0.6380726;0.36188722;0.44457653;1.1019231;0.20595801;1.52;1
41285;-12.835759;6.5746155;-12.788463;8.786257;-10.723121;-2.813536;-14.248847;7.9605207;-7.7187505;-13.074068;5.9751306;-12.375375;1.4722052;-11.470693;0.99314326;-10.973804;-21.04763;-7.990783;3.331039;-0.61729616;2.67949;-0.047335107;-0.83698237;0.62534934;0.12586494;0.17762361;-0.81768024;-0.5210298;37.32;1
41305;-12.980943;6.7205076;-13.455636;8.69861;-11.479551;-2.6815186;-14.019291;8.21819;-7.9309;-12.695948;5.5893617;-11.960866;1.5386708;-9.887214;0.6339792;-11.350244;-21.710188;-8.859452;3.6297135;-0.8433026;2.5496283;-0.53222775;-0.23509647;0.6732092;0.22659796;-0.0061678584;-1.1856955;-0.7473613;59.68;1
41313;-13.897206;6.3442802;-14.281667;5.581009;-12.887134;-3.1461763;-15.450467;9.060282;-5.4861207;-14.67647;5.1483517;-10.749592;1.5854889;-9.798012;0.733277;-12.675269;-20.740664;-8.153668;5.2283416;-1.0252279;3.0580819;0.9411803;-0.2327103;0.763508;0.07545624;-0.45383957;-1.5089682;-0.68683577;9.99;1
41353;-15.020981;8.07524;-16.29809;5.66482;-11.918154;-4.2469573;-14.716667;9.435084;-6.795398;-15.124163;6.0376663;-11.676723;1.3269788;-12.381606;-0.07163928;-9.484143;-19.67188;-7.643273;1.1690644;-0.99578685;2.5251155;-0.83207434;-0.18611683;0.42978084;0.6971028;0.056031074;-1.3108876;-0.707403;34.12;1
41851;-19.139732;9.286847;-20.134993;7.818673;-15.652207;-1.6683477;-21.340479;0.6418997;-8.55011;-16.649628;4.8181524;-9.445314;1.3170563;-7.243461;0.83091027;-9.5332575;-18.75064;-8.0926485;3.3267584;0.42720342;-2.182692;0.5205431;-0.7605564;0.66276664;-0.9484543;0.12179592;-3.3818429;-1.2565236;139.9;1
41870;-20.906908;9.843153;-19.947725;6.1557884;-15.142014;-2.2395656;-21.234463;1.151795;-8.739671;-18.271168;4.677349;-9.583567;1.0351658;-8.19969;-0.3265189;-8.376439;-18.48546;-7.589974;1.1266403;0.39665484;-1.9771962;0.65293187;-0.5197769;0.54170173;-0.05386076;0.11267077;-3.765371;-1.0712383;1;1
41958;0.9073557;-0.34841716;1.2877748;1.8547707;-0.88092667;0.45811403;-0.37707752;0.20458944;1.115788;-0.4735426;-0.69752383;1.4586251;0.3774726;-0.84228796;-1.7932048;-1.2636238;0.8558304;-1.5285491;0.022295492;-0.017364658;-0.3391854;-0.6441589;0.048176516;0.43050945;0.37713802;-0.5404983;0.081561595;0.04705542;88.27;0
42247;-2.5240116;2.098152;-4.9460754;6.4565883;3.1739213;-3.058806;-0.18470967;-0.39042;-3.6498117;-4.077585;4.3892136;-5.849558;-0.7509644;-11.583899;0.83875006;-1.4610293;0.6356942;0.39015016;-1.0630276;-0.16279748;0.027934968;0.22036645;0.9763479;-0.2905394;1.1610018;0.6639536;0.4560227;-0.4056821;1;1
42885;-1.1367768;-0.85983956;2.3873384;-2.3490722;-0.5116286;-1.0280594;-0.52738386;-0.39117816;-2.0379565;1.1387975;-0.46980837;-0.83656555;1.3091918;-1.0983571;0.2631879;-0.12507586;-0.013465583;0.23660393;-0.89239407;-0.35453236;-0.07094742;0.3467571;-0.42814076;0.41644764;0.3305166;-0.23788735;-0.3119225;-0.07555633;22.2;0
42988;-4.4235077;1.6480478;-6.9343877;4.8946004;-5.078131;0.010848878;-3.4090958;1.4092906;-3.2606716;-7.781353;6.283377;-9.656607;-1.6191349;-10.732109;0.28822076;-7.898122;-13.570683;-4.590235;2.5901735;-0.5622641;0.6983591;0.48747772;1.2286983;-0.53521734;0.3882781;-0.009465647;2.3001642;0.08123149;648;1
44343;-2.2759757;2.8418827;-0.6726347;0.48233506;-0.03322487;0.5726427;-1.0433538;-4.838607;0.46147382;1.3062447;-1.1461906;0.71378726;1.2433968;0.017380241;0.78117055;-0.13529591;-0.26146927;0.2625727;0.49942297;-0.91704214;4.7109838;-0.8911689;0.69632536;-0.50841177;-0.68627924;-0.50523674;-0.7492461;-0.5072397;7.66;0
4462;-2.3033495;1.7592474;-0.35974476;2.330243;-0.82162833;-0.075787574;0.56231976;-0.3991466;-0.23825337;-1.5254116;2.0329123;-6.5601244;0.022937324;-1.4701016;-0.6988261;-2.282194;-4.781831;-2.615665;-1.3344411;-0.43002188;-0.29416633;-0.93239105;0.17272629;-0.08732954;-0.15611427;-0.5426279;0.039565988;-0.1530288;239.93;1
44782;-0.56347954;1.1677219;-0.13821203;0.41631672;0.7534567;1.0318049;0.3263739;0.50167453;-0.8362575;-0.061989862;-0.0997194;0.71958166;1.1624458;0.49458718;0.5930185;0.21806668;-0.71410435;0.6101087;0.9356627;-0.15084647;0.15489852;0.41196522;-0.1723527;-1.6752647;0.022523094;-0.23067082;-0.24837862;-0.08275982;42.81;0
45541;-1.5192435;2.3084924;-1.5035993;2.0641005;-1.0008451;-1.0168971;-2.0597305;-0.27516636;-1.5622061;-2.755797;3.4382482;-3.5215294;-0.9187613;-4.4521003;0.49931374;-2.9079034;-5.2486463;-0.93681467;1.1601202;0.17501855;1.3078715;0.10282564;-0.017746283;0.14969593;-0.09660247;-0.36911458;-0.019244093;-0.2083191;1;1
46104;-1.0672091;0.98815095;1.2504964;-1.7452543;-0.11148619;-0.48783413;0.27321467;0.44119462;-0.018552065;-1.2286652;-1.3988454;0.44928068;1.368026;-0.24482177;-0.009818613;1.3498633;-1.3165354;0.2064429;-1.5628635;-0.05875666;0.22786358;0.62846595;-0.28486854;-0.35798466;0.1492014;0.67779106;0.14140145;0.103770524;20.03;0
47737;1.1681471;-0.7873766;1.7453256;1.1282238;-1.702524;0.5184164;-1.2393999;0.2080844;0.4082012;0.381259;-1.4840397;1.0894306;1.1811715;-1.4024701;-1.9296323;-2.1313543;0.54039747;0.87479687;-0.5378643;-0.464364;-0.46977136;-0.37840503;-0.018809833;0.41965437;0.46655834;-0.28324938;0.13241857;0.048379947;30;0
47826;-0.8872869;1.3900015;1.2196858;1.6614252;1.0092279;-0.7339085;0.85582894;7.684623E-05;-1.2756315;-0.43339393;0.141179;-0.46034846;-0.36786792;-1.1683394;0.15210763;0.88223183;0.60180485;-0.30409238;-2.1917644;-0.26834738;-0.08373438;-0.34693027;-0.050618708;0.23104443;-0.4507599;-0.37620538;0.03450437;0.15777533;7.58;1
47881;1.1941059;-0.008159594;-0.23931688;1.1015297;0.42005518;0.6127329;0.02430322;0.11650951;0.5189891;-0.112750106;-1.9418609;-0.40984684;-0.77987087;0.16898717;0.111680135;-0.26786608;-0.1929336;-0.40363196;0.15476833;-0.1302239;-0.1827084;-0.4067364;-0.25554347;-1.3303397;0.80658686;-0.22674948;0.025445944;0.00609166;43.91;0
47923;0.364377;1.4435234;-2.2209074;2.0369852;-1.2370551;-1.728161;-2.0585823;0.3588951;-1.3933057;-3.5057902;2.8143141;-3.342176;-0.15026936;-4.820322;1.1026095;-3.1570327;-4.4058504;-2.5588279;-0.20880954;0.3109796;0.4027297;-0.1321289;-0.032977175;0.46086085;0.5604038;0.4093661;0.53966826;0.2969184;0.76;1
48380;-2.790771;-1.464269;1.031165;1.9213561;-0.09001382;-0.48387134;0.7807312;-0.3487758;0.6091334;0.2259338;-1.0645342;-0.7873727;-1.5764695;-0.12675636;0.3670123;-0.6353217;0.3270064;0.043816086;1.4035738;-1.3767208;-0.39266723;0.44001985;0.7776592;0.41855192;0.24456319;-0.15936069;0.060539536;0.35695836;208.58;1
48511;-0.039079517;1.367651;0.16021135;0.8808058;0.34443393;-1.1530961;1.0186952;-0.27532902;-0.385151;0.5058847;-0.45566735;0.14504093;0.2959142;0.3597256;0.6447551;-0.5941333;-0.17322147;-0.17863339;0.3502887;0.191876;0.107054666;0.61430633;0.014519466;0.40679264;-0.6507499;-0.41207504;0.54880995;0.29057506;0.89;0
50090;1.2547715;-0.102247804;0.71654403;0.028947799;-1.0543994;-1.2448179;-0.27163038;-0.12630543;0.53946805;-0.18183607;-0.12100592;-0.25337335;-1.0284243;0.36930466;1.3481034;0.36208743;-0.18148306;-0.39081612;-0.08842314;-0.14226393;-0.12362346;-0.40319425;0.14820184;0.73157823;0.035495922;0.88816345;-0.07785794;0.010684655;4.53;0
50638;1.2248523;-0.69149244;-0.47854862;-0.9106374;1.3050433;3.8801014;-1.2050685;1.0486116;1.0731009;-0.40133867;-0.56942177;0.39555085;-0.08225271;-0.40660408;-0.11097105;0.20953105;-0.3535858;-0.18818702;0.83120865;0.08963004;-0.27412316;-0.7299985;0.025612699;1.0784433;0.28725022;0.9555308;-0.035560563;0.01132297;30.28;0
50750;-0.5406714;-0.013804193;0.15009178;-2.3045015;1.016295;3.6775439;-1.0918742;1.4305727;-1.391778;-0.011065988;-0.5891162;-0.4338463;0.4802241;0.13601544;1.226862;-0.46676573;-0.56566614;1.8858423;-0.44096345;-0.30495575;-0.29805928;-0.75904083;0.11400913;1.0037977;-0.34137127;0.90436774;-0.1044344;-0.0030254547;41.51;0
52678;-1.7566828;1.2257832;0.45367277;0.6692605;-0.2350161;-0.19710502;0.6860614;-0.022656087;-0.08318946;0.9438169;0.6970061;-0.20449623;-1.2516026;0.56873447;0.5888203;0.045268163;-0.5012061;0.8087402;0.88409567;-0.3808053;0.115688615;0.47592068;-0.0082979305;-0.009748605;-0.24709328;-0.41051382;-0.7695384;0.027792681;69;0
